Time, Frame ID, Hand Type, # hands, Position X, Position Y, Position Z, Velocity X, Velocity Y, Velocity Z, Pitch, Roll, Yaw, Wrist Pos X, Wrist Pos Y, Wrist Pos Z, Elbow pos X, Elbow Pos Y, Elbow Pos Z, Grab Strenth, Grab Angle, Pinch Strength
273.3921,9156,right,1,94.31956,245.9027,9.9595,18.57276,35.42762,-47.27148,1.063193,-0.922695,-1.048273,144.3249,198.995,26.64978,343.837,55.04329,70.19829,0,1.219139,0.5917619
273.4095,9157,right,1,94.15028,245.9863,9.21382,-10.04103,4.956201,-44.22779,1.059692,-0.9351137,-1.042056,144.0953,199.1021,26.07679,348.1573,61.39633,68.73164,0,1.353544,0.6472147
273.4257,9157,right,1,94.15028,245.9863,9.21382,-10.04103,4.956201,-44.22779,1.059692,-0.9351137,-1.042056,144.0953,199.1021,26.07679,348.1573,61.39633,68.73164,0,1.353544,0.6472147
273.4428,9159,right,1,93.64378,245.6718,8.989361,-26.3061,-9.403532,3.902711,1.050459,-0.9328442,-1.052834,144.2428,199.3686,25.56696,347.6703,59.31205,63.31684,0,1.444028,0.8499182
273.4576,9159,right,1,93.64378,245.6718,8.989361,-26.3061,-9.403532,3.902711,1.050459,-0.9328442,-1.052834,144.2428,199.3686,25.56696,347.6703,59.31205,63.31684,0,1.444028,0.8499182
273.4759,9161,right,1,91.52194,244.3208,8.696035,-67.43147,-40.35267,-20.02094,1.021571,-0.9163684,-1.06468,143.3614,199.4131,25.40685,341.9541,51.66054,59.37388,0,1.408519,0.8184175
273.4928,9161,right,1,91.52194,244.3208,8.696035,-67.43147,-40.35267,-20.02094,1.021571,-0.9163684,-1.06468,143.3614,199.4131,25.40685,341.9541,51.66054,59.37388,0,1.408519,0.8184175
273.5095,9162,right,1,90.96183,244.6015,8.410183,-30.68594,15.37834,-15.66058,1.025687,-0.9076282,-1.069194,142.9033,199.7309,24.91234,340.577,50.70019,58.6557,0,1.377187,0.7242146
273.5244,9163,right,1,90.55752,244.0864,8.29518,-23.34527,-29.74114,-6.640272,1.028451,-0.8858439,-1.084443,143.2652,199.9711,24.38717,342.6811,53.62693,59.60602,0,1.306566,0.45951
273.5426,9164,right,1,90.05357,242.7005,8.363884,-28.26262,-77.72802,3.853071,1.016803,-0.8413534,-1.098345,144.0921,200.1563,24.29318,344.3593,54.91485,59.24451,0,1.209123,0.402592
273.5572,9165,right,1,89.98339,242.1018,8.661819,-3.989999,-34.04063,16.9406,0.9962072,-0.789393,-1.109939,145.4443,201.4225,24.57896,344.5167,54.24563,58.23586,0,1.163648,0.3469657
273.5762,9166,right,1,90.0895,241.6741,9.129629,5.986895,-24.13058,26.39571,0.9827034,-0.7479491,-1.123831,146.7071,202.5199,24.75928,344.6859,53.47858,56.61361,0,1.154584,0.337683
