Time, Frame ID, Hand Type, # hands, Position X, Position Y, Position Z, Velocity X, Velocity Y, Velocity Z, Pitch, Roll, Yaw, Wrist Pos X, Wrist Pos Y, Wrist Pos Z, Elbow pos X, Elbow Pos Y, Elbow Pos Z, Grab Strenth, Grab Angle, Pinch Strength
1755.439,71147,right,1,-20.4677,170.0833,-210.4999,3.669656,11.32991,8.424088,-1.484774,1.253856,-0.4245907,-8.135861,229.5848,-198.5612,75.81106,214.1438,21.46222,0,0.8520705,0.8556189
1755.455,71148,right,1,-20.40076,170.3623,-210.5266,5.127211,21.36597,-2.048174,-1.470854,1.178434,-0.3658016,-7.98341,229.9421,-197.8299,76.95287,220.1331,22.13692,0,0.9339823,1
1755.473,71149,right,1,-20.28778,170.6275,-210.4661,7.712503,18.10899,4.132821,-1.455452,1.088447,-0.3132849,-7.892066,230.1651,-196.8167,76.06024,222.6739,23.61856,0,0.9961382,1
1755.49,71150,right,1,-20.1074,170.5943,-210.1365,12.14046,-2.234294,22.18171,-1.451162,1.041935,-0.3077295,-7.728269,230.218,-196.2364,74.52156,227.2839,24.94716,0,0.9784731,1
1755.506,71152,right,1,-19.42317,170.8361,-209.6344,23.30672,6.138839,14.34965,-1.465123,1.009186,-0.3583125,-7.275951,231.1033,-196.6643,67.98135,248.3269,26.35024,0,0.7855824,0.8016798
1755.523,71153,right,1,-19.01492,170.9267,-209.3971,24.87035,5.522063,14.45432,-1.48108,1.026523,-0.3885939,-7.30694,231.5271,-197.2653,61.31227,256.5148,27.15136,0,0.7349331,0.7215663
1755.54,71154,right,1,-18.60133,171.1371,-209.3663,24.60366,12.5166,1.833762,-1.496922,1.136407,-0.4899643,-7.221361,231.9001,-198.1647,53.4163,260.1134,28.16004,0,0.6931128,0.627251
1755.556,71155,right,1,-18.2458,171.1881,-209.4791,20.44223,2.929307,-6.487854,-1.500622,1.162238,-0.557348,-7.18268,232.0892,-198.5487,43.43388,265.7997,29.48066,0,0.6783484,0.5880263
1755.573,71155,right,1,-18.2458,171.1881,-209.4791,20.44223,2.929307,-6.487854,-1.500622,1.162238,-0.557348,-7.18268,232.0892,-198.5487,43.43388,265.7997,29.48066,0,0.6783484,0.5880263
1755.589,71156,right,1,-17.94357,171.2371,-209.6773,16.80498,2.728964,-11.02098,-1.50165,1.181032,-0.6690235,-6.940394,232.466,-199.2262,32.54769,281.2433,28.2761,0,0.6627442,0.535714
